"filename", "language", "JavaScript JSX", "JavaScript", "PostCSS", "JSON", "Python", "Properties", "Markdown", "HTML", "YAML", "XML", "Batch", "Database", "Ini", "C++", "C", "reStructuredText", "PowerShell", "pip requirements", "Shell Script", "comment", "blank", "total"
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/metadata/pkg_resources.py", "Python", 0, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 43, 257
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/models/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/models/candidate.py", "Python", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 35
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/models/direct_url.py", "Python", 0, 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41, 221
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/models/format_control.py", "Python", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 81
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/models/index.py", "Python", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 29
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/models/link.py", "Python", 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 51, 289
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/models/scheme.py", "Python", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 32
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/models/search_scope.py", "Python", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 22, 130
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/models/selection_prefs.py", "Python", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7, 52
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/models/target_python.py", "Python", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 17, 111
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/models/wheel.py", "Python", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 12, 90
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/network/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/network/auth.py", "Python", 0, 0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 52, 324
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/network/cache.py", "Python", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 17, 70
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/network/download.py", "Python", 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 34, 186
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/network/lazy_wheel.py", "Python", 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 30, 211
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/network/session.py", "Python", 0, 0, 0, 0, 283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 70, 455
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/network/utils.py", "Python", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 11, 97
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/network/xmlrpc.py", "Python", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 61
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/operations/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/operations/build/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/operations/build/metadata.py", "Python", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 40
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/operations/build/metadata_editable.py", "Python", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 42
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/operations/build/metadata_legacy.py", "Python", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 75
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/operations/build/wheel.py", "Python", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 38
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/operations/build/wheel_editable.py", "Python", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 47
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/operations/build/wheel_legacy.py", "Python", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 103
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/operations/check.py", "Python", 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 36, 150
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/operations/freeze.py", "Python", 0, 0, 0, 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 30, 255
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/operations/install/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/operations/install/editable_legacy.py", "Python", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 48
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/operations/install/legacy.py", "Python", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 121
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/operations/install/wheel.py", "Python", 0, 0, 0, 0, 483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 114, 739
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/operations/prepare.py", "Python", 0, 0, 0, 0, 434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 87, 643
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/pyproject.py", "Python", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 26, 169
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/req/__init__.py", "Python", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 95
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/req/constructors.py", "Python", 0, 0, 0, 0, 350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 65, 491
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/req/req_file.py", "Python", 0, 0, 0, 0, 344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 82, 537
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/req/req_install.py", "Python", 0, 0, 0, 0, 624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 88, 859
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/req/req_set.py", "Python", 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 29, 190
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/req/req_tracker.py", "Python", 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 27, 125
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/req/req_uninstall.py", "Python", 0, 0, 0, 0, 424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 94, 634
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/resolution/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/resolution/base.py", "Python", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/resolution/legacy/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/resolution/legacy/resolver.py", "Python", 0, 0, 0, 0, 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 57, 468
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/resolution/resolvelib/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/resolution/resolvelib/base.py", "Python", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 31, 142
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/resolution/resolvelib/candidates.py", "Python", 0, 0, 0, 0, 397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 90, 548
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/resolution/resolvelib/factory.py", "Python", 0, 0, 0, 0, 582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 76, 740
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/resolution/resolvelib/found_candidates.py", "Python", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 20, 156
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/resolution/resolvelib/provider.py", "Python", 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 28, 249
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/resolution/resolvelib/reporter.py", "Python", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 69
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/resolution/resolvelib/requirements.py", "Python", 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 43, 167
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/resolution/resolvelib/resolver.py", "Python", 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 37, 299
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/self_outdated_check.py", "Python", 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 34, 190
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/_log.py", "Python", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 39
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/appdirs.py", "Python", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 16, 53
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/compat.py", "Python", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 16, 64
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/compatibility_tags.py", "Python", 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 28, 166
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/datetime.py", "Python", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 12
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/deprecation.py", "Python", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 22, 121
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/direct_url_helpers.py", "Python", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 88
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/distutils_args.py", "Python", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 43
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/egg_link.py", "Python", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 11, 76
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/encoding.py", "Python", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 37
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/entrypoints.py", "Python", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 28
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/filesystem.py", "Python", 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 34, 183
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/filetypes.py", "Python", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 28
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/glibc.py", "Python", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 14, 89
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/hashes.py", "Python", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 29, 145
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/inject_securetransport.py", "Python", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 36
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/logging.py", "Python", 0, 0, 0, 0, 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 52, 344
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/misc.py", "Python", 0, 0, 0, 0, 349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 122, 630
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/models.py", "Python", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 40
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/packaging.py", "Python", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 11, 58
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/setuptools_build.py", "Python", 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 29, 196
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/subprocess.py", "Python", 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 24, 261
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/temp_dir.py", "Python", 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 45, 247
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/unpacking.py", "Python", 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 29, 259
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/urls.py", "Python", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 63
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/virtualenv.py", "Python", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 19, 105
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/utils/wheel.py", "Python", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 31, 137
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/vcs/__init__.py", "Python", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 16
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/vcs/bazaar.py", "Python", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 102
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/vcs/git.py", "Python", 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 372, 17, 527
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/vcs/mercurial.py", "Python", 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 17, 164
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/vcs/subversion.py", "Python", 0, 0, 0, 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 42, 325
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/vcs/versioncontrol.py", "Python", 0, 0, 0, 0, 392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 90, 706
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_internal/wheel_builder.py", "Python", 0, 0, 0, 0, 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 48, 378
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_vendor/__init__.py", "Python", 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 10, 112
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_vendor/cachecontrol/__init__.py", "Python", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 19
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_vendor/cachecontrol/_cmd.py", "Python", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20, 62
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_vendor/cachecontrol/adapter.py", "Python", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 25, 138
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_vendor/cachecontrol/cache.py", "Python", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 44
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_vendor/cachecontrol/caches/__init__.py", "Python", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 7
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_vendor/cachecontrol/caches/file_cache.py", "Python", 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 30, 151
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_vendor/cachecontrol/caches/redis_cache.py", "Python", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 38
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_vendor/cachecontrol/compat.py", "Python", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 33
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_vendor/cachecontrol/controller.py", "Python", 0, 0, 0, 0, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 72, 416
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_vendor/cachecontrol/filewrapper.py", "Python", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 19, 112
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_vendor/cachecontrol/heuristics.py", "Python", 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 36, 140
"/Users/hawkpdx/Development/code/project-dev-resume/backend/venv/lib/python3.8/site-packages/pip/_vendor/cachecontrol/serialize.py", "Python", 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 38, 187
